"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"2074","nov5","Hawaii","Honolulu","Kapolei","University of Hawaii-West Oahu",1,"HonoluluHawaii",0.0138780150693182,"Primarily online","3128","Public, 4-year",0.000319693094629156,-0.013558321974689,"good"
"2075","nov5","Idaho","Ada","Boise ","Boise State University",605,"AdaIdaho",0.0381862467217761,"Primarily in person","25504","Public, 4-year",0.0237217691342534,-0.0144644775875226,"good"
"2076","nov5","Idaho","Madison","Rexburg","Brigham Young University-Idaho",119,"MadisonIdaho",0.0732954118325106,"Primarily online","42341","Private nonprofit, 4-year",0.00281051463120852,-0.0704848972013021,"good"
"2078","nov5","Idaho","Twin Falls","Twin Falls","College of Southern Idaho",156,"Twin FallsIdaho",0.0553649945901149,"Primarily online","6906","Public, 2-year",0.0225890529973936,-0.0327759415927213,"good"
"2079","nov5","Idaho","Bannock","Pocatello","Idaho State University",398,"BannockIdaho",0.0339149052478134,"Primarily in person","12363","Public, 4-year",0.0321928334546631,-0.00172207179315029,"good"
"2080","nov5","Idaho","Nez Perce","Lewiston","Lewis-Clark State College",64,"Nez PerceIdaho",0.0292021381904573,"Primarily in person","3684","Public, 4-year",0.0173724212812161,-0.0118297169092412,"good"
"2081","nov5","Idaho","Kootenai","Coeur d'Alene","North Idaho College",70,"KootenaiIdaho",0.0292220136755644,"Hybrid","5270","Public, 2-year",0.0132827324478178,-0.0159392812277466,"good"
"2082","nov5","Idaho","Canyon","Nampa","Northwest Nazarene University",59,"CanyonIdaho",0.0479836762396182,"Primarily in person","2201","Private nonprofit, 4-year",0.0268059972739664,-0.0211776789656518,"good"
"2083","nov5","Idaho","Latah","Moscow","University of Idaho",452,"LatahIdaho",0.0269522289817493,"Primarily in person","11841","Public, 4-year",0.038172451651043,0.0112202226692937,"bad"
"2085","nov5","Illinois","Kane","Aurora","Aurora University",61,"KaneIllinois",0.0378040694736882,"Primarily online","6005","Private nonprofit, 4-year",0.010158201498751,-0.0276458679749372,"good"
"2086","nov5","Illinois","DuPage","Lisle","Benedictine University",19,"DuPageIllinois",0.0298877151998925,"Primarily in person","4940","Private nonprofit, 4-year",0.00384615384615385,-0.0260415613537387,"good"
"2088","nov5","Illinois","Peoria","Peoria","Bradley University",365,"PeoriaIllinois",0.0304165108634382,"Primarily online","5882","Private nonprofit, 4-year",0.0620537232233934,0.0316372123599552,"bad"
"2089","nov5","Illinois","Cook","Chicago","Chicago State University",18,"CookIllinois",0.0397995585830777,"Primarily online","2964","Public, 4-year",0.00607287449392713,-0.0337266840891506,"good"
"2090","nov5","Illinois","Cook","Chicago","Columbia College Chicago",22,"CookIllinois",0.0397995585830777,"Primarily online","6825","Private nonprofit, 4-year",0.00322344322344322,-0.0365761153596345,"good"
"2091","nov5","Illinois","Cook","River Forest","Concordia University Chicago",10,"CookIllinois",0.0397995585830777,"Fully online","6005","Private nonprofit, 4-year",0.00166527893422148,-0.0381342796488562,"good"
"2092","nov5","Illinois","Cook","Chicago","DePaul University",22,"CookIllinois",0.0397995585830777,"Fully online","22437","Private nonprofit, 4-year",0.00098052324285778,-0.0388190353402199,"good"
"2093","nov5","Illinois","Cook","River Forest","Dominican University",54,"CookIllinois",0.0397995585830777,"Hybrid","2990","Private nonprofit, 4-year",0.0180602006688963,-0.0217393579141814,"good"
"2094","nov5","Illinois","Coles","Charleston","Eastern Illinois University",382,"ColesIllinois",0.0457715177495506,"Primarily in person","7526","Public, 4-year",0.050757374435291,0.00498585668574039,"bad"
"2096","nov5","Illinois","Woodford","Eureka","Eureka College",25,"WoodfordIllinois",0.0233495410697106,"Primarily in person","567","Private nonprofit, 4-year",0.0440917107583774,0.0207421696886668,"bad"
"2097","nov5","Illinois","Cook","University Park","Governors State University",22,"CookIllinois",0.0397995585830777,"Hybrid","4857","Public, 4-year",0.00452954498661725,-0.0352700135964605,"good"
"2098","nov5","Illinois","Bond","Greenville","Greenville University",36,"BondIllinois",0.0356751491537806,"Primarily in person","1132","Private nonprofit, 4-year",0.0318021201413428,-0.00387302901243785,"good"
"2099","nov5","Illinois","Morgan","Jacksonville","Illinois College",12,"MorganIllinois",0.0347911343514172,"Other","983","Private nonprofit, 4-year",0.0122075279755849,-0.0225836063758323,"good"
"2100","nov5","Illinois","Cook","Chicago","Illinois Institute of Technology",69,"CookIllinois",0.0397995585830777,"Hybrid","6753","Private nonprofit, 4-year",0.010217681030653,-0.0295818775524247,"good"
"2101","nov5","Illinois","McLean","Normal","Illinois State University",1528,"McLeanIllinois",0.0278572969443262,"Primarily online","20635","Public, 4-year",0.0740489459655924,0.0461916490212662,"bad"
"2102","nov5","Illinois","McLean","Bloomington","Illinois Wesleyan University",149,"McLeanIllinois",0.0278572969443262,"Primarily online","1693","Private nonprofit, 4-year",0.0880094506792676,0.0601521537349414,"bad"
"2103","nov5","Illinois","Clinton","Centralia","Kaskaskia College",58,"ClintonIllinois",0.0540706032692615,"Primarily online","3164","Public, 2-year",0.0183312262958281,-0.0357393769734334,"good"
"2104","nov5","Illinois","Knox","Galesburg","Knox College",25,"KnoxIllinois",0.0324352602668062,"Hybrid","1333","Private nonprofit, 4-year",0.018754688672168,-0.0136805715946382,"good"
"2105","nov5","Illinois","Lake","Lake Forest","Lake Forest College",7,"LakeIllinois",0.0346070190299124,"Fully online","1512","Private nonprofit, 4-year",0.00462962962962963,-0.0299773894002828,"good"
"2106","nov5","Illinois","Coles","Mattoon","Lake Land College",53,"ColesIllinois",0.0457715177495506,"Hybrid","4583","Public, 2-year",0.0115644774165394,-0.0342070403330112,"good"
"2107","nov5","Illinois","Will","Romeoville","Lewis University",101,"WillIllinois",0.0323173741898217,"Primarily online","6440","Private nonprofit, 4-year",0.0156832298136646,-0.0166341443761571,"good"
"2108","nov5","Illinois","Cook","Chicago","Loyola University Chicago",47,"CookIllinois",0.0397995585830777,"Fully online","17007","Private nonprofit, 4-year",0.00276356794261187,-0.0370359906404658,"good"
"2109","nov5","Illinois","St. Clair","Lebanon","McKendree University",135,"St. ClairIllinois",0.0376839721817888,"Primarily in person","2494","Private nonprofit, 4-year",0.0541299117882919,0.0164459396065031,"bad"
"2111","nov5","Illinois","Macon","Decatur","Millikin University",70,"MaconIllinois",0.0384678248997683,"Hybrid","2094","Private nonprofit, 4-year",0.0334288443170965,-0.00503898058267183,"good"
"2112","nov5","Illinois","Warren","Monmouth","Monmouth College",44,"WarrenIllinois",0.037223937307053,"Primarily online","914","Private nonprofit, 4-year",0.0481400437636762,0.0109161064566232,"bad"
"2113","nov5","Illinois","Cook","Chicago","Moody Bible Institute",16,"CookIllinois",0.0397995585830777,"Primarily online","3086","Private nonprofit, 4-year",0.00518470511989631,-0.0346148534631814,"good"
"2114","nov5","Illinois","DuPage","Naperville","North Central College",82,"DuPageIllinois",0.0298877151998925,"Primarily in person","2928","Private nonprofit, 4-year",0.0280054644808743,-0.00188225071901818,"good"
"2115","nov5","Illinois","Cook","Chicago","North Park University",91,"CookIllinois",0.0397995585830777,"Primarily in person","2900","Private nonprofit, 4-year",0.0313793103448276,-0.00842024823825012,"good"
"2116","nov5","Illinois","Cook","Chicago","Northeastern Illinois University",87,"CookIllinois",0.0397995585830777,"Primarily online","8103","Public, 4-year",0.0107367641614217,-0.029062794421656,"good"
"2118","nov5","Illinois","Cook","Evanston","Northwestern University",157,"CookIllinois",0.0397995585830777,"Primarily online","22127","Private nonprofit, 4-year",0.00709540380530574,-0.032704154777772,"good"
"2119","nov5","Illinois","Kankakee","Bourbonnais","Olivet Nazarene University",23,"KankakeeIllinois",0.0402778030620233,"Primarily in person","4655","Private nonprofit, 4-year",0.00494092373791622,-0.0353368793241071,"good"
"2120","nov5","Illinois","Champaign","Champaign","Parkland College",100,"ChampaignIllinois",0.0348516135801115,"Primarily online","7074","Public, 2-year",0.0141362736782584,-0.0207153399018531,"good"
"2122","nov5","Illinois","Adams","Quincy","Quincy University",186,"AdamsIllinois",0.0413692977764193,"Primarily in person","1086","Private nonprofit, 4-year",0.171270718232044,0.129901420455625,"bad"
"2123","nov5","Illinois","Winnebago","Rockford","Rockford University",67,"WinnebagoIllinois",0.0445514771456478,"Primarily online","1203","Private nonprofit, 4-year",0.055694098088113,0.0111426209424653,"bad"
"2124","nov5","Illinois","Cook","Chicago","Saint Xavier University",79,"CookIllinois",0.0397995585830777,"Primarily in person","3667","Private nonprofit, 4-year",0.021543496045814,-0.0182560625372637,"good"
"2125","nov5","Illinois","Cook","Chicago","School of the Art Institute of Chicago",12,"CookIllinois",0.0397995585830777,"Fully online","3639","Private nonprofit, 4-year",0.00329760923330585,-0.0365019493497718,"good"
"2126","nov5","Illinois","Saline","Harrisburg","Southeastern Illinois College",16,"SalineIllinois",0.0295006598271679,"Primarily online","1650","Public, 2-year",0.0096969696969697,-0.0198036901301982,"good"
"2130","nov5","Illinois","Cook","Chicago","University of Chicago",224,"CookIllinois",0.0397995585830777,"Hybrid","17002","Private nonprofit, 4-year",0.0131749205975768,-0.0266246379855009,"good"
"2133","nov5","Illinois","Cook","Chicago","University of Illinois, Chicago",399,"CookIllinois",0.0397995585830777,"Primarily online","31683","Public, 4-year",0.0125935044029921,-0.0272060541800856,"good"
"2134","nov5","Illinois","McDonough","Macomb","Western Illinois University",193,"McDonoughIllinois",0.0301529546526514,"Primarily in person","8502","Public, 4-year",0.0227005410491649,-0.0074524136034865,"good"
"2137","nov5","Indiana","Delaware","Muncie","Ball State University",1155,"DelawareIndiana",0.0311298024269505,"Primarily in person","21884","Public, 4-year",0.0527782855053921,0.0216484830784416,"bad"
"2138","nov5","Indiana","Marion","Indianapolis","Butler University",179,"MarionIndiana",0.0302918777252737,"Primarily online","5495","Private nonprofit, 4-year",0.0325750682438581,0.00228319051858435,"bad"
"2139","nov5","Indiana","Putnam","Greencastle","DePauw University",27,"PutnamIndiana",0.0234724292101341,"Primarily in person","2156","Private nonprofit, 4-year",0.0125231910946197,-0.0109492381155144,"good"
"2142","nov5","Indiana","Elkhart","Goshen","Goshen College",79,"ElkhartIndiana",0.0546667894407801,"Primarily in person","927","Private nonprofit, 4-year",0.0852211434735707,0.0305543540327906,"bad"
"2145","nov5","Indiana","Vigo","Terre Haute","Indiana State University",99,"VigoIndiana",0.0314374334348549,"Primarily in person","13044","Public, 4-year",0.00758969641214351,-0.0238477370227114,"good"
"2147","nov5","Indiana","Wayne","Richmond","Indiana University East",27,"WayneIndiana",0.0347277032359905,"Hybrid","3722","Public, 4-year",0.00725416442772703,-0.0274735388082635,"good"
"2149","nov5","Indiana","Lake","Gary","Indiana University Northwest",11,"LakeIndiana",0.0361447023952971,"Primarily online","3959","Public, 4-year",0.00277847941399343,-0.0333662229813037,"good"
"2151","nov5","Indiana","Floyd","New Albany","Indiana University Southeast",11,"FloydIndiana",0.02755915539594,"Hybrid","5144","Public, 4-year",0.00213841368584759,-0.0254207417100924,"good"
"2153","nov5","Indiana","Wabash","North Manchester","Manchester University",25,"WabashIndiana",0.022035101303394,"Primarily in person","1525","Private nonprofit, 4-year",0.0163934426229508,-0.00564165868044318,"good"
"2155","nov5","Indiana","Gibson","Oakland City","Oakland City University",2,"GibsonIndiana",0.0330669360349386,"Fully in person","1419","Private nonprofit, 4-year",0.00140944326990839,-0.0316574927650302,"good"
"2166","nov5","Indiana","Allen","Fort Wayne","Purdue University Fort Wayne",110,"AllenIndiana",0.0276220079673292,"Hybrid","10139","Public, 4-year",0.0108491961731926,-0.0167728117941366,"good"
"2167","nov5","Indiana","Lake","Hammond","Purdue University Northwest",78,"LakeIndiana",0.0361447023952971,"Hybrid","10473","Public, 4-year",0.00744772271555428,-0.0286969796797428,"good"
"2168","nov5","Indiana","Vigo","Terre Haute","Rose-Hulman Institute of Technology",62,"VigoIndiana",0.0314374334348549,"Hybrid","2142","Private nonprofit, 4-year",0.0289449112978525,-0.00249252213700243,"good"
"2170","nov5","Indiana","Grant","Upland","Taylor University",29,"GrantIndiana",0.0305311012787179,"Hybrid","2195","Private nonprofit, 4-year",0.0132118451025057,-0.0173192561762122,"good"
"2171","nov5","Indiana","Steuben","Angola","Trine University",128,"SteubenIndiana",0.0239925998728103,"Primarily in person","4320","Private nonprofit, 4-year",0.0296296296296296,0.00563702975681933,"bad"
"2172","nov5","Indiana","Vanderburgh","Evansville","University of Evansville",110,"VanderburghIndiana",0.0384952411394812,"Primarily online","2443","Private nonprofit, 4-year",0.0450266066311912,0.00653136549170996,"bad"
"2173","nov5","Indiana","Marion","Indianapolis","University of Indianapolis",175,"MarionIndiana",0.0302918777252737,"Primarily online","5935","Private nonprofit, 4-year",0.029486099410278,-0.000805778314995689,"good"
"2174","nov5","Indiana","St. Joseph","Notre Dame","University of Notre Dame",1208,"St. JosephIndiana",0.0417141848094001,"Primarily in person","12607","Private nonprofit, 4-year",0.0958197826604267,0.0541055978510267,"bad"
"2175","nov5","Indiana","Vanderburgh","Evansville","University of Southern Indiana",392,"VanderburghIndiana",0.0384952411394812,"Hybrid","10986","Public, 4-year",0.0356817768068451,-0.00281346433263612,"good"
"2176","nov5","Indiana","Porter","Valparaiso","Valparaiso University",50,"PorterIndiana",0.026838586997987,"Primarily in person","3786","Private nonprofit, 4-year",0.0132065504490227,-0.0136320365489643,"good"
"2177","nov5","Indiana","Knox","Vincennes","Vincennes University",12,"KnoxIndiana",0.0280920369459474,"Other","17481","Public, 4-year",0.000686459584691951,-0.0274055773612554,"good"
"2178","nov5","Indiana","Montgomery","Crawfordsville","Wabash College",29,"MontgomeryIndiana",0.0207626897595075,"Primarily in person","882","Private nonprofit, 4-year",0.0328798185941043,0.0121171288345968,"bad"
"2179","nov5","Iowa","Buena Vista","Storm Lake","Buena Vista University",43,"Buena VistaIowa",0.123955147808359,"Fully in person","1846","Private nonprofit, 4-year",0.0232936078006501,-0.100661540007709,"good"
"2180","nov5","Iowa","Marion","Pella","Central College",41,"MarionIowa",0.0378612456019006,"Primarily in person","1117","Private nonprofit, 4-year",0.0367054610564011,-0.00115578454549953,"good"
"2181","nov5","Iowa","Dubuque","Dubuque","Clarke University",79,"DubuqueIowa",0.0645353557151812,"Primarily online","1004","Private nonprofit, 4-year",0.0786852589641434,0.0141499032489622,"bad"
"2182","nov5","Iowa","Linn","Cedar Rapids","Coe College",36,"LinnIowa",0.0335147724365478,"Primarily in person","1422","Private nonprofit, 4-year",0.0253164556962025,-0.00819831674034527,"good"
"2183","nov5","Iowa","Linn","Mount Vernon","Cornell College",16,"LinnIowa",0.0335147724365478,"Hybrid","1028","Private nonprofit, 4-year",0.0155642023346304,-0.0179505701019175,"good"
"2185","nov5","Iowa","Polk","Des Moines","Drake University",42,"PolkIowa",0.0446363541775049,"Primarily in person","4869","Private nonprofit, 4-year",0.00862600123228589,-0.036010352945219,"good"
"2187","nov5","Iowa","Hardin","Iowa Falls","Ellsworth Community College",59,"HardinIowa",0.0370414341683486,"Hybrid","796","Public, 2-year",0.0741206030150754,0.0370791688467268,"bad"
"2189","nov5","Iowa","Polk","Des Moines","Grand View University",88,"PolkIowa",0.0446363541775049,"Primarily in person","1886","Private nonprofit, 4-year",0.0466595970307529,0.00202324285324802,"bad"
"2190","nov5","Iowa","Poweshiek","Grinnell","Grinnell College",11,"PoweshiekIowa",0.0315607436230004,"Fully online","1716","Private nonprofit, 4-year",0.00641025641025641,-0.025150487212744,"good"
"2191","nov5","Iowa","Black Hawk","Waterloo","Hawkeye Community College",148,"Black HawkIowa",0.0534413387386838,"Primarily online","5263","Public, 2-year",0.0281208436253088,-0.025320495113375,"good"
"2192","nov5","Iowa","Story","Ames","Iowa State University",1518,"StoryIowa",0.0464800189462195,"Primarily in person","34992","Public, 4-year",0.0433813443072702,-0.00309867463894926,"good"
"2193","nov5","Iowa","Henry","Mount Pleasant","Iowa Wesleyan University",133,"HenryIowa",0.0625939661220808,"Fully in person","616","Private nonprofit, 4-year",0.215909090909091,0.15331512478701,"bad"
"2195","nov5","Iowa","Winneshiek","Decorah","Luther College",7,"WinneshiekIowa",0.0289630333650143,"Hybrid","2005","Private nonprofit, 4-year",0.00349127182044888,-0.0254717615445654,"good"
"2196","nov5","Iowa","Marshall","Marshalltown","Marshalltown Community College",11,"MarshallIowa",0.0610632731336839,"Hybrid","1931","Public, 2-year",0.00569653029518384,-0.0553667428385001,"good"
"2197","nov5","Iowa","Woodbury","Sioux City","Morningside College",149,"WoodburyIowa",0.0784718787279234,"Primarily in person","2698","Private nonprofit, 4-year",0.0552260934025204,-0.023245785325403,"good"
"2201","nov5","Iowa","Dubuque","Dubuque","University of Dubuque",50,"DubuqueIowa",0.0645353557151812,"Hybrid","2385","Private nonprofit, 4-year",0.0209643605870021,-0.0435709951281791,"good"
"2202","nov5","Iowa","Johnson","Iowa City","University of Iowa",2330,"JohnsonIowa",0.0435424110096599,"Primarily in person","31656","Public, 4-year",0.0736037402072277,0.0300613291975678,"bad"
"2203","nov5","Iowa","Black Hawk","Cedar Falls","University of Northern Iowa",261,"Black HawkIowa",0.0534413387386838,"Primarily in person","11187","Public, 4-year",0.0233306516492357,-0.0301106870894481,"good"
"2204","nov5","Iowa","Fayette","Fayette","Upper Iowa University",73,"FayetteIowa",0.0265648854961832,"Primarily in person","4392","Private nonprofit, 4-year",0.0166211293260474,-0.00994375617013584,"good"
"2205","nov5","Iowa","Bremer","Waverly","Wartburg College",69,"BremerIowa",0.0371478732742798,"Primarily in person","1498","Private nonprofit, 4-year",0.0460614152202937,0.00891354194601392,"bad"
"2206","nov5","Iowa","Mahaska","Oskaloosa","William Penn University",30,"MahaskaIowa",0.0383344648110432,"Fully in person","1279","Private nonprofit, 4-year",0.0234558248631744,-0.0148786399478688,"good"
"2207","nov5","Kansas","Allen","Iola","Allen County Community College",16,"AllenKansas",0.0115611609669335,"Primarily online","2540","Public, 2-year",0.0062992125984252,-0.0052619483685083,"good"
"2208","nov5","Kansas","Douglas","Baldwin City","Baker University",80,"DouglasKansas",0.026141224776908,"Primarily in person","2769","Private nonprofit, 4-year",0.0288912964969303,0.0027500717200223,"bad"
"2209","nov5","Kansas","Atchison","Atchison","Benedictine College",125,"AtchisonKansas",0.0334100665712686,"Primarily in person","2124","Private nonprofit, 4-year",0.0588512241054614,0.0254411575341928,"bad"
"2213","nov5","Kansas","Ford","Dodge City","Dodge City Community College",13,"FordKansas",0.108123382611024,"Fully in person","1548","Public, 2-year",0.00839793281653747,-0.0997254497944865,"good"
"2214","nov5","Kansas","Lyon","Emporia","Emporia State University",82,"LyonKansas",0.0438921524325953,"Primarily in person","5796","Public, 4-year",0.0141476880607315,-0.0297444643718638,"good"
"2215","nov5","Kansas","Ellis","Hays","Fort Hays State University",296,"EllisKansas",0.0528140650719714,"Hybrid","15523","Public, 4-year",0.0190684790311151,-0.0337455860408563,"good"
"2217","nov5","Kansas","Harvey","Hesston","Hesston College",7,"HarveyKansas",0.0241656742862122,"Primarily in person","419","Private nonprofit, 4-year",0.0167064439140811,-0.00745923037213106,"good"
"2219","nov5","Kansas","Johnson","Overland Park","Johnson County Community College",103,"JohnsonKansas",0.028285145608988,"Primarily online","18373","Public, 2-year",0.00560605235944048,-0.0226790932495475,"good"
"2220","nov5","Kansas","Riley","Manhattan","Kansas State University",945,"RileyKansas",0.0311321263067141,"Primarily in person","22221","Public, 4-year",0.0425273390036452,0.0113952126969311,"bad"
"2221","nov5","Kansas","Saline","Salina","Kansas Wesleyan University",27,"SalineKansas",0.0234766892888758,"Hybrid","741","Private nonprofit, 4-year",0.0364372469635627,0.0129605576746869,"bad"
"2222","nov5","Kansas","Labette","Parsons","Labette Community College",5,"LabetteKansas",0.0225813028851055,"Hybrid","2178","Public, 2-year",0.00229568411386593,-0.0202856187712396,"good"
"2223","nov5","Kansas","Sedgwick","Whichita","Newman University",39,"SedgwickKansas",0.0284744265001686,"Fully in person","3373","Private nonprofit, 4-year",0.0115624073525052,-0.0169120191476634,"good"
"2224","nov5","Kansas","Crawford","Pittsburg","Pittsburg State University",190,"CrawfordKansas",0.0413467978772734,"Hybrid","6625","Public, 4-year",0.0286792452830189,-0.0126675525942545,"good"
"2227","nov5","Kansas","Douglas","Lawrence","University of Kansas",1121,"DouglasKansas",0.026141224776908,"Primarily in person","27690","Public, 4-year",0.0404839292163236,0.0143427044394156,"bad"
"2228","nov5","Kansas","Leavenworth","Leavenworth","University of Saint Mary",4,"LeavenworthKansas",0.0339905574989603,"Primarily in person","1254","Private nonprofit, 4-year",0.00318979266347687,-0.0308007648354834,"good"
"2229","nov5","Kansas","Shawnee","Topeka","Washburn University",105,"ShawneeKansas",0.0240113074204947,"Hybrid","6571","Public, 4-year",0.0159793029980216,-0.00803200442247309,"good"
"2230","nov5","Kansas","Sedgwick","Wichita","Wichita State University",87,"SedgwickKansas",0.0284744265001686,"Primarily online","15778","Public, 4-year",0.00551400684497401,-0.0229604196551946,"good"
"2231","nov5","Kentucky","Knott","Pippa Passes","Alice Lloyd College",76,"KnottKentucky",0.0264757530730785,"Undetermined","644","Private nonprofit, 4-year",0.118012422360248,0.0915366692871699,"bad"
"2233","nov5","Kentucky","Jessamine","Wilmore","Asbury University",9,"JessamineKentucky",0.0206597061812806,"Primarily online","1940","Private nonprofit, 4-year",0.00463917525773196,-0.0160205309235486,"good"
"2234","nov5","Kentucky","Boyd","Ashland","Ashland Community and Technical College",5,"BoydKentucky",0.0176805513934672,"Primarily online","2542","Public, 2-year",0.0019669551534225,-0.0157135962400447,"good"
"2236","nov5","Kentucky","Jefferson","Louisville","Bellarmine University",156,"JeffersonKentucky",0.0345572326043323,"Hybrid","3369","Private nonprofit, 4-year",0.0463045414069457,0.0117473088026134,"bad"
"2238","nov5","Kentucky","Floyd","Prestonsburg","Big Sandy Community and Technical College",9,"FloydKentucky",0.0164938604625025,"Primarily in person","4375","Public, 2-year",0.00205714285714286,-0.0144367176053596,"good"
"2239","nov5","Kentucky","Fayette","Lexington","Bluegrass Community and Technical College",136,"FayetteKentucky",0.036951651235332,"Primarily online","9525","Public, 2-year",0.0142782152230971,-0.0226734360122349,"good"
"2240","nov5","Kentucky","Taylor","Campbellsville","Campbellsville University",67,"TaylorKentucky",0.0249524622608561,"Primarily online","11470","Private nonprofit, 4-year",0.00584132519616391,-0.0191111370646922,"good"
"2241","nov5","Kentucky","Boyle","Danville","Centre College",38,"BoyleKentucky",0.017332002661344,"Primarily in person","1434","Private nonprofit, 4-year",0.0264993026499303,0.00916729998858627,"bad"
"2242","nov5","Kentucky","Bell","Pineville","Clear Creek Baptist Bible College",3,"BellKentucky",0.0330746773202213,"Fully in person","131","Private nonprofit, 4-year",0.0229007633587786,-0.0101739139614427,"good"
"2243","nov5","Kentucky","Madison","Richmond","Eastern Kentucky University",281,"MadisonKentucky",0.0274877133362728,"Primarily in person","15815","Public, 4-year",0.0177679418273791,-0.00971977150889373,"good"
"2244","nov5","Kentucky","Hardin","Elizabethtown","Elizabethtown Community and Technical College",27,"HardinKentucky",0.0224048739162566,"Primarily online","6399","Public, 2-year",0.00421940928270042,-0.0181854646335562,"good"
"2247","nov5","Kentucky","Boone","Florence","Gateway Community and Technical College",10,"BooneKentucky",0.018849986150725,"Primarily online","4093","Public, 2-year",0.00244319569997557,-0.0164067904507494,"good"
"2248","nov5","Kentucky","Scott","Georgetown","Georgetown College",150,"ScottKentucky",0.0220159988772718,"Primarily in person","1608","Private nonprofit, 4-year",0.0932835820895522,0.0712675832122804,"bad"
"2249","nov5","Kentucky","Perry","Hazard","Hazard Community and Technical College",11,"PerryKentucky",0.0241478375650283,"Primarily online","3185","Public, 2-year",0.00345368916797488,-0.0206941483970534,"good"
"2250","nov5","Kentucky","Henderson","Henderson","Henderson Community College",29,"HendersonKentucky",0.0326697633266976,"Hybrid","1586","Public, 2-year",0.0182849936948298,-0.0143847696318678,"good"
"2251","nov5","Kentucky","Christian","Hopkinsville","Hopkinsville Community College",17,"ChristianKentucky",0.0306694483473127,"Hybrid","2748","Public, 2-year",0.0061863173216885,-0.0244831310256242,"good"
"2252","nov5","Kentucky","Jefferson","Louisville","Jefferson Community and Technical College",75,"JeffersonKentucky",0.0345572326043323,"Hybrid","11699","Public, 2-year",0.00641080434225147,-0.0281464282620808,"good"
"2253","nov5","Kentucky","Carter","Grayson","Kentucky Christian University",1,"CarterKentucky",0.0155241258349815,"Primarily in person","681","Private nonprofit, 4-year",0.00146842878120411,-0.0140556970537774,"good"
"2254","nov5","Kentucky","Franklin","Frankfort","Kentucky State University",116,"FranklinKentucky",0.01863073875782,"Primarily online","1778","Public, 4-year",0.0652418447694038,0.0466111060115838,"bad"
"2255","nov5","Kentucky","Daviess","Owensboro","Kentucky Wesleyan College",25,"DaviessKentucky",0.0221158298115475,"Hybrid","830","Private nonprofit, 4-year",0.0301204819277108,0.00800465211616334,"bad"
"2258","nov5","Kentucky","Adair","Columbia","Lindsey Wilson College",58,"AdairKentucky",0.0327570044787001,"Primarily in person","2589","Private nonprofit, 4-year",0.02240247199691,-0.0103545324817901,"good"
"2259","nov5","Kentucky","Hopkins","Madisonville","Madisonville Community College",22,"HopkinsKentucky",0.0269883184890122,"Primarily online","3546","Public, 2-year",0.00620417371686407,-0.0207841447721481,"good"
"2260","nov5","Kentucky","Mason","Maysville","Maysville Community and Technical College",6,"MasonKentucky",0.0121851200937317,"Hybrid","4189","Public, 2-year",0.00143232275005968,-0.010752797343672,"good"
"2262","nov5","Kentucky","Woodford","Midway","Midway University",40,"WoodfordKentucky",0.0169821201466298,"Primarily in person","1668","Private nonprofit, 4-year",0.0239808153477218,0.00699869520109202,"bad"
"2263","nov5","Kentucky","Rowan","Morehead","Morehead State University",115,"RowanKentucky",0.0174979558462796,"Hybrid","10195","Public, 4-year",0.0112800392349191,-0.00621791661136052,"good"
"2264","nov5","Kentucky","Calloway","Murray","Murray State University",346,"CallowayKentucky",0.0289479756929309,"Primarily in person","9454","Public, 4-year",0.0365982652845356,0.00765028959160474,"bad"
"2265","nov5","Kentucky","Campbell","Highland Heights","Northern Kentucky University",57,"CampbellKentucky",0.0167122585057275,"Hybrid","14764","Public, 4-year",0.00386074234624763,-0.0128515161594799,"good"
"2266","nov5","Kentucky","Daviess","Owensboro","Owensboro Community and Technical College",14,"DaviessKentucky",0.0221158298115475,"Primarily online","3940","Public, 2-year",0.00355329949238579,-0.0185625303191617,"good"
"2268","nov5","Kentucky","Pulaski","Somerset","Somerset Community College",28,"PulaskiKentucky",0.0178827005647979,"Primarily online","5857","Public, 2-year",0.00478060440498549,-0.0131020961598124,"good"
"2270","nov5","Kentucky","Harlan","Cumberland","Southeast Kentucky Community and Technical College",9,"HarlanKentucky",0.0255286428296809,"Primarily online","3315","Public, 2-year",0.00271493212669683,-0.0228137107029841,"good"
"2271","nov5","Kentucky","Jefferson","Louisville","Spalding University",10,"JeffersonKentucky",0.0345572326043323,"Hybrid","1758","Private nonprofit, 4-year",0.00568828213879408,-0.0288689504655382,"good"
"2274","nov5","Kentucky","Kenton","Crestview Hills","Thomas More University",79,"KentonKentucky",0.0194193942442424,"Hybrid","2253","Private nonprofit, 4-year",0.0350643586329339,0.0156449643886915,"bad"
"2275","nov5","Kentucky","Fayette","Lexington","Transylvania University",87,"FayetteKentucky",0.036951651235332,"Primarily online","987","Private nonprofit, 4-year",0.088145896656535,0.051194245421203,"bad"
"2277","nov5","Kentucky","Fayette","Lexington","University of Kentucky",2475,"FayetteKentucky",0.036951651235332,"Primarily online","29182","Public, 4-year",0.0848125556850113,0.0478609044496793,"bad"
"2278","nov5","Kentucky","Jefferson","Louisville","University of Louisville",878,"JeffersonKentucky",0.0345572326043323,"Primarily online","21430","Public, 4-year",0.0409706019598693,0.00641336935553704,"bad"
